month	prcp	t2m	u10m	v10m
1	0.24	0.10	0.07	0.09
2	0.19	0.10	0.07	0.09
3	0.26	0.11	0.07	0.09
4	0.62	0.11	0.07	0.09
5	1.13	0.12	0.08	0.10
6	1.66	0.09	0.08	0.09
7	1.92	0.10	0.09	0.09
8	2.30	0.11	0.10	0.10
9	2.14	0.09	0.08	0.10
10	1.24	0.09	0.08	0.10
11	0.17	0.08	0.06	0.08
12	0.26	0.11	0.07	0.09
