month	prcp	t2m	u10m	v10m
1	-0.013	0.004	0.020	0.020
2	-0.014	0.003	0.018	0.021
3	-0.010	0.003	0.017	0.021
4	-0.007	0.003	0.016	0.021
5	-0.003	0.003	0.013	0.018
6	-0.003	0.002	0.010	0.018
7	-0.010	0.002	0.010	0.015
8	-0.014	0.002	0.007	0.014
9	-0.019	0.003	0.010	0.015
10	-0.017	0.005	0.016	0.019
11	-0.012	0.005	0.017	0.020
12	-0.013	0.004	0.019	0.020
